6858970432	0
5898066938	0
5227721298	0
8010348919	0
5405562188	1
2406560354	0
5339482226	1
5275599750	0
3924857102	0
2454477994	0
6189688240	0
6813209425	1
7198970040	0
4886368203	1
2638523160	0
4523575871	0
8999124937	0
8606208194	0
3872532036	0
2768477691	0
4357962612	0
9448898690	0
7710712428	1
4694112519	0
3635493506	0
2407060164	0
3390253107	0
9008293707	0
7360488090	0
3537377355	0
4809420567	0
6009395572	0
6610661185	0
6104768799	0
4389207144	0
6944812787	0
5582043227	0
5534748223	0
3647835284	0
4000855548	0
8974364699	0
7569808258	0
4344427282	0
3136454901	1
8187370003	0
4933777431	0
6412582129	0
3263908208	0
6177983799	1
6398753581	0
4805300295	0
2577129239	1
7591995374	0
10596446834	0
5234853115	0
8165851492	0
12577345524	0
2521917281	0
4552025059	0
3775186528	0
3322503255	0
3809120572	0
4530094873	1
8050463156	1
3784760878	0
6876729694	0
3005889298	1
6896045383	0
4840405955	0
11123356535	0
5460199297	0
6752233697	0
7923062808	0
6090076306	0
7718241390	0
3739949716	0
2705894992	0
4005745013	0
3656638926	1
3987360092	1
3813218849	0
4797805591	0
7134345307	0
3416151667	1
4515138520	0
3241665882	0
2480157346	0
4162999555	0
3801536845	0
4675958009	0
4904742681	1
5127158657	0
4815334171	0
4317189676	0
5575540251	0
5646532542	0
4437416252	0
5762820136	1
5951559900	1
4708813917	0
4140946201	1
4778922587	0
7161246999	0
6252931755	0
4424452250	1
2497186274	0
2561733673	0
3877478784	0
2418004495	0
8143812942	0
3537350473	0
3196365765	0
2895727599	0
6808439087	0
6274324509	1
3574032483	1
5132447993	1
8051741189	0
2639658123	0
5331087745	0
4868791401	0
8088242725	1
5401176603	0
5820481066	0
7952864274	0
2845978338	0
4379896495	0
4918843262	0
3585663520	1
3647841773	1
5606854294	0
5178070007	0
5563734026	0
5074364991	0
5902170493	0
8487551218	0
3046547613	0
6924168171	1
3232240440	1
3910370726	1
3488191937	0
4141592247	0
3338645530	0
4398235375	0
7431010260	0
5254780893	0
2854283007	0
4850122689	0
7051398787	1
7412184794	0
5274833376	0
7634202088	0
4261939532	0
3379680621	0
4968191629	0
4877794349	0
3571050624	0
7369623408	0
4114754424	0
3530895283	0
8723067649	0
3573179082	1
7808614998	1
4034118169	0
2636677717	1
8303967863	0
3959111887	0
5172067585	0
6592982517	0
4467245624	0
9496944757	0
12974712563	0
3645443622	0
8238227849	0
7993092231	0
3354243362	0
3952045297	0
2776753352	1
5023146033	0
4944398121	0
4128465983	0
4255367406	0
5626879417	0
4874994917	0
5211277413	0
3225886047	0
4487483168	0
5785770118	0
4553860192	0
5642727991	0
6172420600	0
3321360639	0
4606479317	0
6121390423	0
5660712402	0
2588562315	1
6096324179	0
4779923084	0
4750512166	0
2666583296	1
11554216953	0
4775296446	1
2400127390	0
2677167360	0
5002270316	0
4540929906	0
3059740015	1
5904321424	0
3305246083	0
5510747801	0
5827229664	0
2635719511	1
5107391081	0
5111862443	0
4200423333	0
3368762525	0
5991004833	1
2759341173	0
5810256294	0
3946221788	0
9366196411	0
2630541555	0
5349381103	0
3133550570	0
3033055753	0
13884124143	0
3284117424	0
5337962651	0
2557480135	0
3795577692	0
5606065030	0
5815360635	0
3270347141	0
3641781520	0
9131191388	0
4914358389	0
8983064962	0
2657705597	0
4763477521	1
4196286821	0
5925869325	0
7328125362	0
3625954068	1
9868034126	0
4528134721	1
3985163107	0
7915290482	0
8118426791	0
3712429045	0
4929128269	1
4541658459	0
4638053502	1
2401230621	0
6075634579	1
4039930746	0
4347860192	0
3218608942	1
3712984575	0
3833965369	0
4438990422	0
3864393119	0
4382957496	1
7149602303	0
2400492172	0
4748399333	1
5504853720	0
7930985108	0
6691322435	0
2510918621	0
2776333687	1
7714321336	0
5146998387	0
5821807259	0
2618505567	0
4401537584	0
2643014077	1
3681430816	0
5701112972	1
2430385169	0
2998693055	0
3126473841	0
3434972730	1
6202615337	0
4467382151	0
3903749296	0
2700438604	0
5173179893	1
8157245482	0
5014053078	0
6167361524	0
7295075568	0
4364541653	0
3807955465	1
4162636737	0
4980609686	0
4396257380	0
6341769390	0
5663267758	0
5598758514	1
2400569262	0
5662845953	1
3457223746	0
2965450216	0
5695284406	0
3941621339	0
6336500352	0
4967656737	0
5537514000	1
7613245348	1
5760216179	0
8979193521	0
3949493522	1
4239577217	0
4498875412	1
5539202476	0
3046372932	0
5254996263	0
4320746163	0
7580206112	0
5835570932	0
4706908246	0
7832387844	0
2658171388	0
4175340231	1
5793476180	1
13808597875	0
3746569982	1
2401799228	0
6561629191	0
6247576501	0
6786142516	0
2710654052	1
4650700786	1
4789483974	0
4894476869	1
3259163556	0
7181519736	1
2562698563	1
5714607570	0
4305882843	0
2715255327	0
5190252677	1
3036842161	0
4221023591	1
12864348785	1
3045488756	0
2439972082	0
2406271188	1
4354525101	0
6118838509	0
2766883355	0
5803736676	1
5379857747	0
2566324310	0
4733098879	1
3225579228	0
4707074934	1
4779589796	1
3190193280	0
6160520773	1
6067676315	0
4151461577	0
3624253306	0
3582112663	0
3314745939	0
3662951883	0
3101775603	0
4868698055	0
2774536995	0
4014521959	0
4260689096	0
3369571916	0
5546162075	0
2408383392	1
6402294875	0
6916160476	0
2620383607	0
4673711001	0
3570407607	0
6195988753	0
5174665162	0
13334336154	0
3871045485	0
8439067104	0
2408167717	0
6040696628	1
6247600623	0
6717574927	0
4075549479	0
6113984860	0
6424885127	0
11070888254	0
4895835279	0
2490081195	0
2533392898	0
6114367672	0
4257349508	0
4489734073	0
6321856318	1
7819261712	0
5368527147	0
5808416387	0
4919213983	0
5016228464	0
3849812732	0
8740568749	0
4736805060	0
3326320677	0
5413991465	0
4604297949	0
4348827303	0
9218760111	0
6429078369	0
4036955771	0
5829236675	0
5164448467	0
7705251986	1
8699295514	0
6996857551	0
4389532577	0
6031534063	0
3645824801	0
4829309821	1
5862137882	0
4050169808	1
3729837406	0
4950152521	1
4927297244	0
5106133718	1
7175673871	1
5329934353	0
3580763949	0
3704828568	0
2401169083	0
4210788798	0
6237157992	0
2685232728	0
5276834374	0
5983300007	0
3515609635	0
3842962748	0
5643668287	0
3804007102	0
4534637591	0
3540076916	0
3154708609	0
4871499717	0
2494909102	0
2478977788	1
5901569942	0
6007202316	0
4604952444	0
5083538818	0
3581573894	0
4773105981	1
8034393040	0
5519200823	0
4969586233	0
7797183458	0
5917331576	0
9306929613	0
4348764220	0
3779195584	0
4694804943	1
3171554060	0
2733345497	0
4346127724	0
2523088477	0
5918524559	0
5516461428	0
2813739448	1
2773663631	0
6175184003	0
8056152766	0
3250577214	0
3805965484	0
5833529471	1
5807941552	0
6195606500	1
2573540851	0
2434254626	0
3288184902	0
6874097177	1
2856992427	0
3363783851	0
5207487157	0
6653885445	1
4040795596	0
3462487547	0
6335365037	0
3095528747	0
4989534349	0
5825045852	0
8289240393	0
3019862210	0
2410242476	0
4857066914	1
8450923522	0
3645273356	1
2760578321	0
4583589929	0
3781776524	0
8747511166	0
3147952928	0
7743940484	0
8658978801	1
3963155723	0
2803862778	1
4813685004	0
5667525585	0
6823742626	1
4779702350	0
10662507035	0
4978653975	0
4977691454	1
12448678923	0
4285761101	0
13451674925	0
4147770627	1
2798031574	0
9252780126	0
6918018427	0
3696487036	0
4806251574	0
5425147091	1
3321308714	0
5252755519	0
4316788772	0
2468184031	0
2661585988	0
2528769674	0
7251048968	0
3497186966	0
4580666992	0
4164022711	0
5360999330	1
3337948187	0
5089241286	1
5405629703	1
2829527967	1
2409513533	0
2551683435	0
5316254133	0
5840054727	0
5020969819	1
3045882316	1
2576050919	0
4887111072	0
3843189695	0
6100089767	0
3086180368	0
2636065059	0
5579784190	0
5689093847	0
5525561641	0
4783893545	0
5172437330	1
6049328539	0
5151422016	1
3353157091	0
11400093344	0
4432903880	0
4847938096	0
7572464370	0
4617121598	0
3308258691	1
4892998746	0
7975303364	0
5508073478	0
3710742880	0
8240660832	0
2548390899	0
2400453030	0
6086995991	0
5860615329	0
4999583626	0
3146241704	1
6931491870	0
6064575323	0
2577646524	0
7584727678	0
4177751516	0
5642430146	0
5501822238	0
3621487258	0
5161932294	1
4336654741	1
4118051458	1
4844814547	0
4527621967	0
3006984472	0
5895676049	0
7792740002	0
3811845320	0
3467492168	0
4834670998	0
6427124803	0
6160441533	0
6809728071	0
9220508214	0
7468935342	0
4099368231	1
6544458431	0
3155041278	0
3956781136	1
4994786875	1
4469469005	1
7825371148	0
6888918723	0
5639231853	0
5712382681	0
5207549308	0
6695022329	0
4664974933	0
3119373024	1
4458449046	0
4891362572	0
2665402352	0
5608968707	0
4598892678	0
2807634410	1
5936233040	0
8143556554	0
4048458857	0
2654764940	0
4849787390	0
4400089630	0
4102035949	0
4821607943	0
5461401136	0
3304588501	0
6672856497	0
5342164924	0
7622488810	1
3208656911	0
4810437958	0
8987416751	1
3952480707	1
5896601849	0
9153677879	0
4974314436	0
2655109902	0
2417910092	0
8749665409	1
5396384503	0
4627081629	0
3753889459	0
4417221752	0
5214748112	0
8981871929	0
3883341653	0
8099975927	0
6034676801	0
8754368328	0
4102095853	0
3536650612	1
3877597635	0
5721638917	0
5362686095	0
2795571299	1
5308238665	1
4435393217	1
3217104092	0
6247339134	0
4490023192	0
4439494732	1
5442215447	1
5349398577	0
7997023838	0
5428253396	0
3481575425	0
5748377813	1
7818683648	0
6366388277	0
4778984066	1
3395212857	0
4917130799	0
2400895455	0
4814136521	0
5676198174	0
7907722996	0
4257256434	1
5801230292	1
6252104162	0
10519042865	0
2357864703	0
3023315955	0
6641005819	1
5480407098	1
3615268994	0
4629254613	1
3949060528	0
4319369809	0
5259044463	0
3728755878	0
4542653205	0
3916653648	0
8336975600	0
6110362698	0
3588257417	0
7135978545	0
2400337918	1
3487017874	0
4849792899	1
5956616798	0
11075753765	1
5348801335	0
4135887501	0
3806932757	0
11904109414	0
